-61.6931,-34.0161
-85.2537,39.5948
-45.9806,-64.5798
64.3752,-56.93
-77.2905,-63.1618
-65.0481,39.2493
21.4547,-71.1233
-36.333,60.8572
-11.0788,-88.0502
31.3544,90.5548
-30.5629,-46.4009
-27.1879,-66.7481
-58.0691,-19.7201
74.3365,-33.8561
46.0683,-40.183
10.2088,-92.137
11.2998,50.3998
-76.9424,63.2237
57.1437,-30.1666
-20.0036,-84.795
-17.5377,30.1625
-93.5569,64.1139
29.257,16.2
50.8425,68.9847
60.289,23.3037
9.27927,-54.2641
-16.3658,-80.242
33.1906,-45.9318
66.9826,-56.6355
5.33543,-20.5872
-25.4306,-0.879966
-97.2463,-20.5023
-36.2267,-98.1832
98.6337,4.53163
-21.7574,-52.8377
47.448,-58.293
-29.7884,69.8058
-76.0713,-13.908
-70.2519,-53.3107
-46.8882,-57.4584
54.6949,39.4673
-71.6972,-35.6324
36.5671,-11.9423
60.7277,94.209
27.4686,95.2406
-87.2784,81.6307
82.8843,18.4005
78.8606,86.9702
-90.2931,88.4203
88.2223,-9.42632
9.99518,56.6051
82.9547,-37.5893
37.5511,-40.7835
-8.43638,51.8105
-20.4292,47.8757
98.9528,34.8302
74.1132,-48.5535
-84.3988,-66.3782
-13.1734,22.5509
-40.1628,-7.63114
-26.7917,-22.7645
-35.5257,73.1099
-89.5282,45.254
-77.4161,72.0402
-11.8974,94.0515
57.5099,-16.9242
-37.6251,59.6271
96.4847,-46.22
40.5177,-32.3132
83.2068,-87.3594
84.9472,63.7312
-52.5104,-35.4978
-60.6088,93.9636
-43.9461,10.9843
-1.44883,62.7738
45.9269,98.11
78.256,-14.8613
10.0703,79.0348
-4.00048,-36.9651
-99.754,-45.6894
75.6324,-0.903944
80.044,91.7146
-14.0246,-7.50306
-68.7798,-94.9487
-29.616,-93.013
47.8247,61.1073
57.6431,75.5574
-8.84402,-1.46607
2.94458,-12.089
81.8933,-91.1708
-87.894,1.43113
59.4349,-86.3009
51.4708,-82.2312
-97.2189,43.5263
-40.4964,6.5725
56.6207,66.938
87.2744,-17.2256
-64.9885,14.3073
-21.9233,10.4491
52.2093,67.4878
55.4554,21.9609
93.8151,8.96855
10.151,9.34537
97.9948,-55.7095
-17.8692,57.7936
-71.8003,86.0482
-7.77596,-5.681
-76.9113,-90.1309
-50.5513,88.3947
-28.9957,-16.5825
44.5551,-61.5894
-93.1837,35.8201
54.1042,14.1479
-13.7554,74.9471
-99.9442,-91.6428
-0.416363,93.8733
77.8381,-49.5022
36.6365,51.9745
-43.765,80.0415
65.6429,7.67611
-63.4643,-52.8165
35.227,76.318
26.5775,61.7652
71.0394,73.6689
-26.6079,6.29843
-86.7316,-57.7481
-33.4391,47.9131
-88.8752,-72.0342
84.8124,-20.4621
-66.1697,-41.5116
-85.1495,-13.5664
33.9627,-13.1041
-57.5451,14.0069
-71.8523,57.1109
-35.0215,22.5
99.2628,-56.4059
91.1713,73.5362
36.6292,-83.967
-59.5859,12.049
-30.5099,61.3786
6.20473,47.844
46.9266,12.1737
-9.59392,23.7437
19.9441,-18.4661
-10.2045,-73.6442
-49.3868,32.6329
-39.8134,-99.2626
44.2752,-65.6256
58.6159,51.6001
85.1848,-35.0553
-1.87509,81.8116
-8.12507,41.3248
-17.6958,-44.4639
67.9277,-44.2526
99.4016,84.9474
76.9696,-78.0116
-67.2844,41.5091
-6.88198,7.98925
16.3167,32.9573
93.0856,30.828
-75.9694,80.7581
-15.3981,-3.64009
-70.4363,31.446
-86.7778,-38.5829
10.8231,70.544
23.5036,-24.5959
80.5441,11.4719
57.4193,8.4947
3.53933,-34.0075
-97.3718,35.2891
76.5092,18.7217
-8.43175,21.7339
61.1218,-23.3143
-15.0369,38.9529
26.2523,-84.748
64.2425,35.1171
38.2461,95.0573
65.5472,-0.211004
-41.712,-71.1132
-16.2866,-43.5386
-29.0826,-49.9008
-87.8419,63.7644
-62.9517,17.2819
-76.9292,65.0606
69.5628,-26.1567
-21.5604,-97.1068
-95.4209,-85.5944
-95.0371,55.3453
-47.8366,-47.459
-1.50017,-83.2864
16.2213,8.56014
-59.2423,41.9409
-8.0477,13.4434
-99.7973,-26.6596
-17.9153,93.8821
36.4221,75.1654
21.5313,-61.3239
49.6366,31.1588
-49.3781,95.1271
-86.9083,84.5094
38.8287,31.9508
65.1778,52.2286
51.1174,10.173
-14.5617,42.0057
-43.9592,21.6913
50.4662,-77.4924
-4.38194,58.6647
-47.1427,68.7237
49.2353,63.6165
38.5058,20.8435
76.6397,16.9507
-79.0151,32.2125
-19.9703,77.136
4.82942,-6.23988
-93.4727,47.1048
-71.8557,77.1658
39.7433,-11.389
59.7298,-80.1699
-42.4176,-97.3336
80.92,7.96127
15.8575,-86.5499
10.7465,-6.91686
-24.3322,-33.5064
-25.862,-64.4974
-48.2872,-65.1327
90.3547,-23.2019
82.121,3.23467
41.6359,-95.0422
-24.113,79.4111
-43.5531,-99.9583
-57.1191,16.553
66.0706,91.6987
64.2728,99.148
59.4599,-62.7333
12.9879,-85.3051
7.83629,4.74481
-37.567,48.185
-58.6878,40.7562
79.2114,-83.0074
-40.9669,24.7382
53.1606,0.602426
23.367,-70.1956
-22.5433,-83.6739
-93.9906,-91.3973
35.9322,87.1477
-57.2685,95.9935
-10.6965,0.185734
-93.1296,-3.86587
1.91393,27.7213
36.6371,-14.479
-29.9657,1.78388
-92.9798,68.3831
-80.4979,-76.2327
-8.15032,-63.3866
51.8098,48.5268
-51.8516,64.4919
-81.5219,-15.9218
-12.0353,37.0331
-28.7726,58.4814
-66.6895,17.2947
-55.2791,-54.8844
73.8766,-45.6936
56.7728,-70.1518
83.9466,-77.7419
37.2632,-40.2837
30.1082,72.6304
52.8361,32.7434
71.6135,38.7342
-19.8418,-72.3467
-9.43263,62.5054
13.4773,35.6452
59.3136,53.3025
36.3088,84.1506
-33.3295,56.8306
28.6097,29.864
-68.3718,-53.9091
-96.763,61.1415
-69.3328,-33.2774
-76.3879,-12.5042
68.8387,44.7496
0.302084,-45.5371
75.9863,37.667
15.4674,95.0469
33.063,-90.8303
-49.4897,-34.9506
-23.7296,-12.0693
83.7289,78.5171
13.0468,-47.9291
-16.3547,-34.9069
8.70482,-16.4767
-7.12847,26.9077
71.264,-35.8193
-56.9627,76.1506
7.27431,-17.0304
1.10137,16.916
72.3974,40.9215
53.8808,6.88909
-83.6532,77.9471
-20.978,-23.1826
56.2286,-33.111
62.5091,88.8493
-83.5474,17.192
-45.9918,-0.130209
6.37273,62.1364
3.88016,-70.4278
-29.6023,14.9178
-5.40385,37.3893
21.6244,-26.7183
-15.9893,-48.3105
-15.1818,98.8836
34.1955,-59.1539
-98.5197,53.3382
-34.6975,52.8837
-84.8566,11.388
64.3811,65.6471
-11.8653,-72.7283
36.9541,-93.141
-97.3305,-88.1153
51.3873,30.4428
98.3801,31.8343
-27.0345,-3.64304
-3.85321,61.7584
-58.6518,49.3297
45.6268,95.9978
-74.8261,-91.1234
4.75982,30.1059
-62.5315,67.1897
-67.2696,34.5009
43.5441,39.9351
-75.6883,59.62
-58.6071,86.5135
49.3547,-79.5106
-97.7077,33.3936
50.2378,-3.72397
80.7134,80.9017
18.4828,-27.8583
49.6885,59.6456
-99.6849,65.7372
-49.1651,37.9636
-56.0217,-16.4434
-71.0545,35.0971
-7.72135,14.5746
-48.0894,24.2825
-75.4217,-63.4623
3.70403,-34.0319
-46.4708,-26.0087
97.5902,52.753
-84.2306,94.2544
-51.776,6.67297
-76.0479,99.0603
-18.6101,-40.7448
31.8021,65.5148
55.6076,-20.3592
-76.4328,-26.7152
-30.6891,7.00005
-65.5067,-21.1858
-41.0026,16.8906
90.884,-46.5967
-65.782,91.4607
-19.63,2.07665
55.1728,-58.2223
-14.4003,-26.2019
60.3932,-49.5272
78.5781,40.183
51.8595,-14.9864
-13.7613,-87.2821
99.0828,67.9562
37.2443,-81.433
39.4075,-93.0079
-21.2154,23.577
62.9788,28.5033
70.0168,96.9188
-63.7441,48.0648
39.6877,-68.6449
-39.8783,63.9824
46.0172,-29.0609
-85.3071,3.93087
57.4638,-27.1946
-27.6829,79.3644
66.8091,50.9397
8.01041,20.1867
-41.9296,-53.8306
40.2776,-99.3383
-56.7585,-45.9033
40.5029,48.9255
-5.91421,-26.5825
-25.1512,-47.1257
24.2985,70.7805
-82.2907,-63.5556
98.4839,78.1035
-94.1006,83.9817
17.5488,-64.9325
18.4917,-77.0257
-0.472232,79.435
44.0402,-90.9676
-58.591,54.6439
-77.3696,-5.72095
1.78697,-3.76949
-48.0688,68.0545
-88.4502,-79.1735
68.1026,-43.1369
27.0736,-14.2638
-46.9436,-59.703
-16.7002,-79.4775
-9.13763,-44.4141
96.194,47.6209
78.657,61.6333
-33.7597,-67.9284
-59.9271,39.4725
-36.4455,-49.0196
9.33958,-37.7891
-1.65919,50.8202
-23.3183,56.3189
52.1932,81.6335
-61.264,39.253
-99.0379,-23.3023
-78.9729,-37.5439
-36.9325,66.1805
74.0961,-48.6104
81.3299,-74.3899
73.674,75.7171
-86.0682,58.1423
-70.4268,67.6582
-25.3266,-49.2428
-34.099,-92.4116
73.7217,39.3671
92.0026,31.8346
52.2325,79.7803
90.7689,32.7136
93.3813,-87.2897
81.3718,54.6399
-12.6517,-73.5662
-29.5951,93.796
-54.3156,82.4063
4.70988,38.7828
22.131,-47.3277
73.1746,7.52445
-79.8463,-93.9411
-42.2417,-98.4882
-60.2639,-31.2237
81.3982,-37.7762
40.424,-66.669
75.1431,73.3473
45.3627,-33.458
80.231,89.9179
-82.0687,-18.0534
-22.9776,44.7483
-90.2832,63.4653
11.9014,-15.2071
-25.8793,97.151
-91.7513,58.4911
-98.1761,-70.7927
90.1392,5.76908
-45.2312,-70.4957
-44.1874,-84.1072
-61.9827,38.8922
97.8089,76.9189
11.2641,26.8803
-46.1431,-6.82095
13.5789,19.9069
61.8359,60.6078
-48.8442,72.5866
-29.292,-48.6592
-63.9589,6.89737
36.6734,-18.9058
-99.1349,-62.1401
-87.7669,22.9809
-30.5004,-85.3109
82.5817,74.2819
14.1065,-74.016
-76.8165,-11.6864
-13.0635,-42.9057
59.0256,-41.7309
49.9622,-56.9811
-43.6833,80.2977
11.2401,60.9211
16.5475,-97.5535
-23.3018,36.9559
2.13065,13.8539
36.6458,86.9729
-51.6774,-68.9462
7.92725,-77.2553
28.0625,-52.6107
-68.8077,-13.8451
3.4322,-91.3965
87.8785,-39.2808
-24.7946,-90.1468
-61.3242,-99.7256
-46.5561,-37.2413
-72.8314,55.8381
-71.9788,-11.6043
83.4519,-68.2784
6.02826,-1.10825
12.4206,29.033
5.05559,-59.7585
-46.2596,-67.0263
-12.2541,87.7608
53.2282,95.7116
-43.4505,2.6226
-63.8675,-54.0126
27.2508,73.6029
-68.425,85.6461
98.5739,-71.0271
-43.7421,-65.6117
-25.0447,95.6921
-74.2712,76.167
33.5068,39.3758
-34.4172,-52.9021
58.1596,41.7736
76.5219,-24.7871
23.8291,74.7203
21.9047,-67.1012
7.43346,36.6634
-15.46,68.66
-23.5361,44.2033
62.1098,28.2531
-81.2753,-43.6679
52.1188,67.6753
-89.0399,-42.4364
31.5247,-90.972
0.258259,-8.7775
-80.4193,19.3478
91.9147,-83.5917
7.80513,37.9605
88.0951,68.7298
79.5077,22.3614
86.0752,41.2436
-0.684423,82.1322
-55.5844,-43.6997
32.2747,26.0231
20.689,64.8414
-5.09149,-93.2469
54.9285,64.0951
28.7671,-14.5292
-24.4485,49.8821
6.06462,79.5376
34.3024,-23.274
7.70406,-39.2688
-37.2979,41.4271
52.0833,32.9634
-89.9178,27.4017
-1.92635,49.3213
-55.2368,-41.4449
62.4114,-60.4933
79.7061,-24.6343
-96.9001,94.7832
-89.2729,-83.161
46.86,-86.7698
17.0726,-68.5992
47.5815,-99.3323
-14.5304,-63.6699
85.3086,85.9226
-64.3032,-18.5031
-23.1456,-52.2893
24.8185,-48.8802
64.3259,-81.4484
-91.7541,10.5285
19.0929,-62.4903
88.8427,-38.9578
-58.0316,48.9584
85.3334,-39.3525
-21.302,24.418
-27.2389,22.74
-25.2663,-31.4477
-80.7098,14.9407
52.4527,85.1973
37.3017,82.1117
-69.0885,77.1068
20.648,3.11712
47.4709,-24.5544
-73.8974,-6.93741
-18.6171,20.3922
-81.6689,-63.6316
-28.6449,-55.2662
-80.081,-9.57321
-17.2816,42.4512
84.803,-52.3324
84.3327,66.578
-21.1523,34.7049
66.7917,-40.7903
-10.7251,-80.8922
71.283,15.5465
34.9658,88.8627
-0.391567,-50.4459
-61.2871,-91.7894
-96.055,-86.0095
-41.3687,10.355
71.2378,-71.6063
18.8414,-92.656
48.1347,-93.2044
-42.5991,-40.2712
-45.5454,-88.4407
-82.3007,-91.7351
32.1458,-37.5575
11.418,98.4942
81.0143,-1.09468
23.5671,93.8772
75.7452,58.0911
-95.2719,-73.9442
19.0466,-48.6055
-21.6256,78.5129
-86.6123,-77.921
40.7114,-55.4512
-78.8271,-75.5206
47.5045,30.9956
-99.8655,97.8379
71.5982,-76.5803
41.5844,61.4188
-45.9105,-20.2008
18.8333,59.1959
69.773,-8.39741
55.3124,61.6791
-42.8777,-68.2303
71.8808,-23.0864
62.1641,84.2379
54.7189,-2.84422
-68.415,56.1367
71.6613,-50.162
56.4157,46.4112
-85.592,58.9937
72.1525,66.7731
23.0782,26.8562
52.7124,95.4306
-89.0728,39.07
9.78764,53.6564
71.0572,-33.1806
-93.5688,-56.3469
31.0312,69.5811
-18.3975,12.4705
-85.2558,-42.4326
-88.968,-43.151
-42.3816,92.8214
93.727,-26.4215
-65.3436,-22.7568
-80.3021,9.97153
-11.0431,11.195
51.5085,-99.7762
-58.6881,-57.242
-72.0794,73.0724
-99.8921,-43.9742
94.6966,14.9904
-10.366,33.4522
-10.0027,16.7
-34.299,-18.3963
-60.3139,68.0187
-49.5198,40.4081
-35.8441,-10.2286
-46.1351,1.53722
93.0995,19.8338
-41.8673,-65.5261
90.58,65.8777
-49.9337,80.858
51.2447,12.0157
97.1862,80.6541
27.5782,-90.837
58.3506,-41.9082
-20.2494,-73.7026
87.2365,-14.3453
-86.0198,-67.3901
49.8556,79.6117
-4.69885,12.8085
38.5632,-5.01355
65.2773,2.69864
-5.51368,23.7482
96.2802,5.39439
4.76435,45.2432
-70.4173,59.7012
-62.3426,-77.9114
-53.6069,-28.2266
-68.0663,-4.69576
-2.8986,69.4502
-95.7184,-49.4038
80.2551,-37.122
38.3957,25.3454
-21.6826,-68.146
98.1714,-86.8623
-33.9426,-1.43264
16.4461,-18.3579
87.3818,36.1285
-41.6314,-50.6188
74.2227,-38.1409
-77.2655,82.4216
-35.9441,-87.4696
41.0756,18.2814
12.2533,93.4823
78.6283,-94.3696
59.1831,-45.7085
21.2447,33.8966
-53.8077,-84.4547
77.6545,-68.0732
-84.3431,-39.4963
-90.6623,67.7744
7.46346,84.8156
-46.1103,-9.92406
-48.693,-27.2042
-60.4542,74.7622
-27.519,-57.2285
30.6399,-53.2401
3.87896,51.7747
-23.6534,-82.1625
57.7572,82.3762
-77.464,-9.45285
97.1308,48.7988
-29.1027,-83.287
83.682,19.1845
59.3952,-4.8247
-21.5093,-61.87
98.3751,-12.2823
-82.2182,-19.8629
61.959,5.18997
-84.8561,8.81085
-25.0357,-32.2603
-36.3286,29.8796
-84.6324,38.3422
-54.8006,69.0356
15.3204,-9.10063
-19.7613,65.7152
67.391,8.86629
38.3387,-10.7655
72.4241,8.55328
57.2877,-47.4115
-31.7317,16.6711
42.8186,-1.67213
-36.9274,-93.9445
92.9472,-69.8344
-7.8219,-50.0104
66.4726,-79.2908
41.0236,-51.4904
74.0706,-39.2956
-95.3201,4.56628
-15.7062,92.9278
67.7884,-86.7639
-74.2517,6.13682
-7.33171,69.5767
97.8967,9.6874
-96.7704,9.05882
-63.4663,-27.9807
12.1013,-14.8857
-61.2195,-0.815585
70.1139,-12.673
-83.5862,29.4309
-39.5293,-53.8819
0.698914,94.9121
-27.5003,-77.7973
30.3954,56.0828
-94.8401,-1.50504
-42.712,56.1829
35.3977,90.65
-3.31309,-78.0696
-9.79619,-19.2973
-60.3884,-12.3497
17.8742,63.7505
-87.4743,14.6456
18.8691,99.6387
-97.0663,28.1336
15.8056,-91.4755
6.09896,75.7225
-19.2286,91.2156
51.2978,-81.4561
73.5428,51.6055
-29.9387,-44.2791
-35.3221,66.6837
56.5122,-17.9608
98.8273,82.0379
-61.4371,-66.5222
-33.8789,33.3195
-46.7469,20.2708
95.5032,-73.7396
74.2954,7.00963
-11.8145,51.0968
-46.0051,97.4259
59.2718,88.9625
-0.959748,80.8961
68.9352,-1.20394
-61.6702,-9.10496
-10.2613,-75.283
1.15809,-85.8748
34.416,-73.3062
12.9895,5.69337
-11.2863,64.7256
51.6708,38.9925
41.285,-56.4273
18.8764,-5.25436
7.81749,-64.8329
-38.164,-79.9671
-80.182,-71.4433
-50.0094,-97.9161
-28.8338,-26.4814
-23.022,55.8319
-16.2028,51.1512
60.5429,-19.6395
-98.3935,-98.9679
3.52788,-16.9929
40.2754,-88.0537
31.358,-41.2306
9.9599,-9.14378
88.7894,-55.5088
-90.8142,4.20127
-5.3992,68.1987
20.6626,-11.3612
-56.6466,-49.14
8.74099,-28.9304
22.2875,67.2813
42.5914,35.6982
31.1071,-53.2276
-3.45016,68.7602
-43.048,-30.9604
-32.8904,-14.0242
-6.77707,-64.6409
36.8574,47.3758
-47.2183,2.33722
-23.6386,-79.0919
46.1178,96.0972
3.35911,58.141
-26.2773,59.5474
-78.7012,55.7566
-19.1694,-96.1892
-81.0006,-90.6617
37.4633,18.315
-71.1358,-64.0328
-59.4378,-35.6483
-62.8945,-98.9282
65.9268,-65.9686
4.66919,-74.8306
95.3722,65.5873
-50.2054,8.40961
19.5154,42.4055
-48.0773,-44.5208
-16.7691,-35.9114
50.0366,-49.0352
-68.4751,-52.9557
36.0154,-59.9985
-9.30566,-97.1074
60.7285,23.8956
0.840864,-51.9014
44.1148,-35.2738
35.2266,99.7099
-85.6444,22.3797
45.4235,-59.5253
-44.2861,-62.8049
-64.0062,-17.2254
30.9951,-83.2492
-58.7629,80.1508
26.4308,10.646
91.555,-86.3061
-1.81771,-26.5468
85.1801,-64.6134
56.1226,10.0952
-4.95519,27.4903
-31.8763,32.3578
-23.0501,-4.71264
-73.7135,24.6969
-74.1044,9.46493
-27.8273,67.9428
-70.2734,61.6755
59.0214,-20.6255
30.5212,-67.2008
87.8254,-64.3839
-11.8892,-42.4412
-71.4633,-14.7957
-21.749,-27.0743
-37.5448,-63.3346
92.5277,-51.7049
46.5921,9.74123
-76.1588,33.5102
-29.8533,-35.793
-11.5848,73.0564
-48.6657,-20.8645
42.0254,84.722
-63.8556,-68.2866
-57.4101,9.51153
42.9415,85.8841
50.0005,24.6171
-66.1448,-70.8719
-21.3514,-40.1342
26.8439,77.9032
85.1822,-95.4614
26.6807,86.356
38.1797,-98.5182
22.4271,-52.0879
74.4717,-87.7382
95.6129,-79.9059
25.7018,-47.4303
12.1228,35.3748
56.148,48.9847
61.5546,-93.9612
37.2475,-54.5349
-2.53342,-45.2549
35.5486,-7.6771
-38.8012,64.917
34.049,-54.8801
-53.8854,-1.17437
77.5728,-2.43854
-84.3091,-31.6313
-47.2913,48.9031
-23.2549,28.5896
6.24373,-73.1723
-52.624,-42.2162
-16.3679,-38.0639
57.6031,3.22328
-40.8115,95.6401
-10.9412,-32.0706
-0.760963,-52.5671
80.8815,53.8028
-82.3722,89.4102
71.0286,81.6061
-96.1698,-36.4162
63.1898,-79.8629
-87.4348,29.2278
-30.3626,53.0638
76.4796,-15.116
-97.2124,-58.4394
55.7356,-47.2635
17.4616,-64.4673
26.0664,-73.372
17.6002,64.9678
-23.9514,-16.8432
46.8086,34.8689
-63.0945,85.7728
4.50759,-86.3779
42.3717,35.662
14.9257,62.5201
95.7146,-68.1917
-92.329,-90.6547
2.80896,-25.5183
-27.586,51.1663
-57.7451,23.6265
-61.8708,71.554
30.4869,18.1083
12.2651,72.4328
-50.4116,89.4772
99.1766,56.7852
20.4858,-41.7514
-80.5527,24.3824
42.8978,-7.12345
51.1796,-35.1624
-47.2396,-27.803
-52.8093,29.3453
50.6143,-4.11235
88.0434,-33.0176
5.26059,-5.90457
95.328,-44.1311
25.6517,58.0682
-33.6152,31.7627
-7.55708,32.1049
-11.0122,-20.7321
-29.4451,28.6326
-84.6518,9.84889
-18.1499,-16.9202
-61.4396,-79.9438
-78.525,79.0642
-60.203,-79.707
-0.447679,61.93
-44.2941,19.7152
-44.8482,-88.5405
-41.3858,22.6355
56.3606,86.1778
35.6412,34.0227
-52.0911,51.3962
6.95738,-88.5686
23.5952,-28.7928
33.9228,-14.267
10.8492,77.3833
-21.3958,-52.1613
33.431,13.5484
77.0596,34.7511
-75.015,18.8426
18.4686,10.9071
-97.0095,69.2868
-62.4847,11.7011
46.7521,40.9757
68.5806,-45.6062
-4.99733,21.2081
19.8734,-32.2212
-61.255,-97.9085
62.1004,-76.2837
79.2169,51.2499
-78.6398,81.8107
80.8507,54.1734
46.0951,39.3857
-56.7319,-51.8578
4.95889,76.3789
4.22664,-79.3163
-56.0742,29.5501
66.8679,38.4471
-52.9563,83.4937
25.7225,16.393
5.64438,-54.7483
43.7564,-99.8616
-9.72919,-20.3411
-86.9169,4.67303
38.3855,-92.18
90.6214,-60.2042
59.9067,-65.314
-62.1423,71.5971
37.802,-8.94161
-33.4162,1.54672
16.4363,8.85561
45.1624,25.9299
-48.6327,-58.5833
-33.6761,-10.4572
-73.4242,74.3985
-55.0363,92.9798
-12.2582,2.45358
91.4777,-0.66685
55.1811,83.0942
38.074,28.9599
66.5301,-44.2619
-52.8515,20.8046
20.9043,-52.712
92.7141,41.2052
23.6794,-30.6492
-19.4647,35.6863
95.3559,-62.4719
-4.3552,-41.5401
43.4324,-94.7973
61.2778,-70.2986
-73.4101,-48.57
61.741,46.8029
2.26323,-78.6438
43.5569,-72.455
31.6446,-42.3069
-82.0339,59.4819
-62.5913,-32.7309
-13.7836,26.0454
-48.2254,-56.771
40.9052,45.5789
38.8666,-41.2685
59.3053,-62.576
14.4343,97.6993
47.1494,-92.2547
56.9621,7.40125
-6.14776,-67.6141
-30.3766,-0.857079
27.1956,83.1016
-54.9697,88.0132
-67.1622,95.9191
-44.0115,76.0245
4.06247,-42.5297
24.8969,-93.0021
41.0325,-81.6138
6.03631,65.7022
-22.9969,60.8748
-77.6132,-3.2729
95.8099,99.6301
60.491,81.7786
-42.3782,37.1809
-31.2187,-75.6676
42.0182,-54.3475
-22.2665,-95.3809
40.1555,99.8741
-11.7453,14.025
-81.0852,-54.465
-22.3061,85.8326
40.7269,-85.6821
-58.9116,88.4458
49.578,2.22271
-33.8924,26.3772
-62.9309,-18.2878
51.2741,-55.8985
63.568,85.985
86.5014,-91.608
38.1613,28.8764
54.861,-79.3561
42.4315,89.8492
91.6777,-26.5841
9.75752,-26.0149
-63.1064,-70.8993
-72.4171,12.0477
-40.2957,-68.8749
88.9564,46.0576
-55.6004,40.5411
-90.1532,-63.4437
24.8393,-62.2089
-1.10771,74.5519
-90.1419,57.2669
-50.6244,-34.3526
62.744,37.6334
-90.7519,-95.2444
88.8145,63.9047
9.8531,98.9892
23.9032,87.1518
66.058,-59.6498
23.4492,86.0232
94.182,38.8844
-69.821,39.0164
-65.6662,58.2596
-6.82372,68.9696
18.5421,29.8446
-41.3658,76.1792
-39.2941,94.3081
58.9507,-62.0083
-50.9421,88.453
28.2998,96.1815
43.1694,-10.8513
-45.5968,-6.38533
-16.369,45.3186
1.46206,25.9437
61.4505,-99.6713
88.6643,88.202
35.2779,-16.7488
-26.3676,-86.8178
33.7214,48.7113
89.5242,45.1458
72.7829,68.5493
-36.0205,93.9723
-44.1459,42.4947
-87.0357,12.9533
-71.305,68.6209
-90.0074,-85.8862
-47.0929,60.1531
33.8919,16.0961
-79.4921,69.4235
1.42723,-0.92217
-82.6764,17.2812
-32.7856,-36.7483
38.2117,52.1318
24.8924,-52.6401
-57.6439,69.2993
-88.9641,-22.7589
-95.813,-58.8667
-56.6839,-90.9227
-69.6803,86.8653
-43.032,-81.0733
37.7425,-83.011
-59.4507,57.6978
47.6462,-82.2096
-39.2445,-51.9503
-30.9038,-8.72934
-37.9213,97.2639
-13.6434,-53.0517
